,attributes,business_id,categories,latitude,longitude,name,postal_code,business_review_counts,business_stars,state,user_id,user_review_count,yelping_since,user_useful_count,fans,elite_count,compliment_count,months_since,final_score,text,buisness_review_useful_count,cool,review_id,review_date,review_stars,funny,sentiment_score,business_category
1404,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",Fv3bQyHs3EJrlyq_a5mh1A,"['Skin Care', 'Day Spas', 'Beauty & Spa', 'Massage', 'Medical Spas', 'Health & Medical']",35.024082,-80.848949,Hand & Stone Massage and Facial Spa,28277,44,4.5,North Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"Despite living near this place and often seeing their ads, I just recently tried it.  I have always been leary of chain massage places after hearing stories of pushy up sells for memberships that override the importance of the actual massage.  At a recent Yelp event, my wife won a gift card for a 50 minute relaxation gift card.  She gave the gift card to me since she has yet to use a massage gift card I gave to her for another place.  Apart from fearing the chain massage locations, I have almost always received awesome massages from independent therapists and local massage businesses which is another reason I was hesitant to try this place.  Hand and Stone is a nice place.  The lobby is mostly inviting and relaxing, but the placement of products for sale deters somewhat from the relaxation experience.  The rooms are nicely equipped, clean, and smell very nice.  This is one of those reviews where the cliched ""I want to give 5 stars  but..."" comes into play.  Was my massage decent?  Yes.  Have I had better massages?  Yes.  I left relaxed, but not feeling like jello s I usually do after a massage. Would I go back here?  Maybe, based on proximity and atmosphere.",7,2,6wUh8JJBLe4K5gQ8w69i_Q,4/28/2012,3,0,29,Beauty & Spa
1405,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': True}",5ZQBib7Aj3ATlr3cN9BHfQ,"['Beauty & Spa', 'Massage']",35.0603814,-80.9935933,Serendipity Massage,29708,6,3.5,South Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"Finally, there is a place in Fort Mill that specializes in massages.  There are other places to get a massage, but they are almost all in salons or chiropractic offices.I purchased a 60 minute massage through Groupon, which is always good when trying a place for the first time.  The business is in a small office park near the intersection of Gold Hill Rd and Hwy 160 (about 2 miles from the current Charlotte Knights stadium or 2 miles from the Rivergate shopping center in Steele Creek).  The small waiting area is dimly lit and very relaxing, which was nice.  They have many therapists here, and mine for this session was Sonja.  She was very good and worked out quite a few kinks.  The whole setting was very good and relaxing.  I could hear little else outside the room during the massage and almost fell asleep a couple of times.  I felt very refreshed and relaxed after the massage.  The only reason the review is only four stars is that although this massage was very good, I have had better.  On a scale of 1-10, I would give the massage and 8.  Would I go back here?  Definitely.",6,0,dmG2bENQaPFoQR_FNacTdw,4/7/2013,4,1,21,Beauty & Spa
1406,"{'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': False, 'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}",LhNZoKgICHSYOF9Bym9OwA,"['Health & Medical', 'Day Spas', 'Beauty & Spa', 'Massage Therapy', 'Massage']",35.206946,-80.8597319,Eden Therapy & Massage,28203,37,4,North Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"This is a very nice place with several good therapists offering a variety of services.  It's not a large chain, or a chain at all for that matter.  The owner is one of the therapists.  I would patronize them more if I lived a little closer.  Last time I went, Crystal gave me an amazing deep tissue massage.  Those aren't always relaxing and can be temporarily painful, but after walking the streets of NYC for a few days, I really needed it and it didn't hurt at all.  I am not sure if she still works there, but there also was another girl named Jennifer that was very good too.  The waiting area is very calming and relaxing too.  If you're in the South End/Dilworth/Uptown area and need a good massage at a reasonable price without pressures of a membership, I would definitely recommend Eden.",9,1,VQTkkqvWZfiyDuTq9w3XtA,10/23/2011,4,0,17,Beauty & Spa
1407,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",Jku955RlL-g6GWhPSDqxBg,"['Hair Salons', 'Beauty & Spa']",35.0758428,-80.934028,Great Clips,29715,3,3,South Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"I know that at a franchised ""salon"",  it's all about the stylist you get, but there aren't many good ones here.  One of the worst haircuts I received.  They rushed it even though they weren't busy.  I've had much better luck at the one on Johnston Rd next to Lowe's Foods.",2,0,VHjAobncwZpNZHvsAUCkLg,4/30/2011,1,0,5,Beauty & Spa
1408,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",1bTOpJMpwTx_TIKVkMNkIA,"['Massage', 'Health & Medical', 'Doctors', 'Medical Spas', 'Sports Medicine', 'Physical Therapy', 'Massage Therapy', 'Chiropractors', 'Beauty & Spa', 'Internal Medicine']",35.0332504,-80.967882,Infinite Wellness Of Fort Mill,29708,4,4.5,South Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,The massages are good but they advertise 60 minutes and only give you 45. Not really worth it with the other places around that actually give you what they say and what you pay for. Hours are very limited too - no weekends.,0,0,ty1Y3fMd5TMZsKQz3vbp4g,6/20/2017,3,0,2,Beauty & Spa
1409,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': False}",6G1EtFIuTvTdwzbOFcQL_Q,"['Health & Medical', 'Acupuncture', 'Massage', 'Reflexology', 'Massage Therapy', 'Beauty & Spa']",35.0904658,-80.8455253,Peace of Touch Wellness,28226,9,4.5,North Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"Closed. Wei had to move out west for family reasons. :( However, someone else is taking over the business and will reopen it in September.",0,0,EazL53Dhh4X63lwlyN0p1w,7/16/2016,5,0,0,Beauty & Spa
1410,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'GoodForKids': True}",dORTOB2tad4B-hZGeOhJxQ,"['Hair Stylists', 'Hair Salons', 'Shopping', ""Men's Hair Salons"", 'Cosmetics & Beauty Supply', 'Beauty & Spa']",35.012141,-80.851471,Supercuts,29707,3,3.5,South Carolina,s4cki7AiOrOjb5r-ZpbJUw,392,10/3/2010,1063,31,7,372,90,3.836955407,"Right over the state line on Hwy 521 is this relatively new Supercuts.  They sent us some coupons in the mail so I decided to give them a shot.  I almost always get my hair buzzed short with the same length all the way around.  Although their normal adult haircut is $14.95, they charge only $10 for this cut, so I have returned a few times.  Although it's possible to mess up a buzz cut, they have yet to do it here, so I will keep returning.  They also do color, highlights, etc, for reasonable prices.  One negative is that a child's haircut is $13.95 - only a dollar cheaper than the adult haircut as the dad in front of me found out.  I've never seen a franchised salon charge that much for a kids cut.",3,3,bOUX696lOP2ppITOF3aNZQ,1/27/2013,4,1,-7,Beauty & Spa
1411,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': True}",xUYZzyhyJLdeiHk30cJQRw,"['Hair Salons', 'Beauty & Spa']",35.0531218,-80.84715,Carmen Carmen Salon & Spa,28277,15,3.5,North Carolina,#NAME?,304,11/12/2011,93,16,6,164,77,3.267406699,"I'm bald and I know it, so why you ask am I reviewing a trip to Carmen Carmen?  My wife asked me to take my 6 year old daughter because they were having a special on kids cuts for $25.00.  I called for an appointment at around 10:30 and they asked me to bring her in at 12:00.  Awesome, away we go.When we arrived we were greeted promptly by a nice welcoming receptionist who called my daughter by name.  She offered us something to drink and asked us to wait in the nice waiting area.  While I was there I checked the place out since I've clearly never had a reason to grace these halls.  It was a hip, salon type place with loud bumping music giving Carmen Carmen a great vibe.  The reading material was not geared for bald middle aged men which is to be expected.  We waited about 30 minutes past our appointment time which was kind of annoying, but it was passed by people watching and internet surfing.We were brought back by our ""young stylist"" (listed on her card) Lia.  She was great and I immediately thought that this experience was going to be MUCH better than Pigtais and Crewcuts or wherever we've taken my daughter before.  She said my daughter down in the chair and asked what we were doing with her hair.  She then took her over to the wash station and shampooed and conditioned her hair.  Then she took about 30 minutes to give her the best cut that she's ever had.  She layered, cut, trimmed and roller brushed her heart out.  She conversed with my daughter the whole time and made her feel special.  When we were done everyone was happy.  Like I said, I don't do salons for obvious reasons.  I liked it here and think that even for full price $35.00 my daughter will keep coming back to Lia for her cuts.  You just don't get this type of personal service at the other haircut factories.",0,0,iDksRTEK2cY3-fi9CHjm-A,8/1/2014,5,1,24,Beauty & Spa
1412,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",w4HGeKuWh8_xExReeid2zQ,"['Nail Salons', 'Beauty & Spa', 'Waxing', 'Hair Removal']",35.0286102,-80.9675551,Baxter Nails and Spa,29708,20,3.5,South Carolina,#NAME?,304,11/12/2011,93,16,6,164,77,3.267406699,"Alright I'm a guy, and comfortable enough with my manhood to get a manicure so there.  I had a meeting down the road and had about 30 minutes to spare so in we go for a quick manicure.I've only done this one other time in my life so let's face it, I'm not going to be a regular but on the surface it was a great experience.  My nails are generally bitten so this lady had her work cut out for her....but she handled it like a pro.  Nice clipping, filing, soaking and hand massaging.  All in all, nice!  The lady was pleasant and worked efficiently to get me out of there in the alotted time.  I will say this, my nails have never been so shiny.I think it was like $15.00 and for a bit of ""me"" time it was worth it.",2,0,41FoDsz020UiiXIhxyM3fw,9/15/2013,4,2,19,Beauty & Spa
1413,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",GeOfTwDO6jMmh0c-70A7YA,"['Beauty & Spa', 'Active Life', 'Kids Activities', 'Hair Salons', 'Party & Event Planning', 'Shopping', 'Accessories', 'Fashion', 'Event Planning & Services']",35.033927,-80.8047131,Pigtails & Crewcuts,28277,30,4,North Carolina,#NAME?,304,11/12/2011,93,16,6,164,77,3.267406699,"I took my 5 year old daughter here this past week after work.  Just so you know, Tuesday's and Saturdays are the busiest days since they do a rewards program and offer double stamps.  I walked in and the receptionist was honest about a 15 minute wait, and there were tons of people there.  Always a good sign right?  After our wait my daughter was welcomed by the lady who was going to trim her hair to sit in the race car chair which she helped her climb into.  She asked me what I wanted done and followed my (or what my wife told me) wishes to a tee.  It was a great experience and I perceived it as better than going to a Great Clips or something.It was a bit pricey ($18.00 + tip) for a kids cut IMO but hey what isn't expensive for kids these days?  I checked in on the YELP App and got $1.00 off my cut so be sure to take advantage of that.",5,1,lTHasflm9Ql3a_RqjVni3g,10/19/2013,4,0,18,Beauty & Spa
1414,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",feagypDw9NbOsBZgaxmy7Q,"['Beauty & Spa', 'Day Spas']",35.0359679,-80.8065923,My Bella Spa,28263,36,2,North Carolina,#NAME?,304,11/12/2011,93,16,6,164,77,3.267406699,"Ok, here it goes....I was attending an event last Saturday night and my friend, another male, was wearing open toed shoes.  He suggested a mani / pedi and since I'm always open for an adventure I figured what the hay.  We got a recommendation from a neighbor and set out for Blakeney.  I am a happily married man, comfortable in myself so despite the ribbing from my friends I had a good experience here.We were welcomed at the front desk and ordered the ""deluxe spa"" mani pedi.  We were offered a drink and escorted to a group of comfy massage chairs.  Never before did I know what went on in these places, but it was pretty relaxing.  Hot water foot bath and personal attention what could be better?  The chairs were arranged in a big circle so you can see everyone else.  My never attended to before feet and fingers left happy.  The ""wax"" that they dipped my feet in was a little weird, but I guess it did some good :-)",2,1,jqomm_a1ezAMbmA4SKsYow,8/18/2012,3,3,18,Beauty & Spa
1415,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'ByAppointmentOnly': False}",tnBFCkfWPM8FVGkR3bYxyA,"['Nail Salons', 'Beauty & Spa']",34.93675438,-80.83794071,Classy Nails,29707,4,3,South Carolina,cyuDrrG5eEK-TZI867MUPA,928,11/23/2010,639,37,5,359,89,3.05035255,"Asian family run.  Wife likes friendly atmosphere and good detailed work.  And can get there in golf cart from Sun City.Hard working with everyone making the family successful.  Even dad is at the nails.  It is so impressive to walk in as you are warmly greeted and treated as a special guest as a guy waiting for his wife.  Lots of shy smiles...charming.My wife says that she likes that they insist that your nails are dry before you leave.  But as sometimes ladies do leave with wet polish, Classy Nails very kindly will touch you up...with out lecture.A classy place, with a classy attitude.",1,1,CVU7dRneO0tnPsjI4Jhj9g,9/30/2014,4,0,27,Beauty & Spa
