,user_id,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,text,business_useful_review_count,business_id,cool,review_id,date,business_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state,business_category,full_state,username
355137,BqmvcFz8f0_o90HJFMpe6w,5,6/14/2010,0,0,0,0,94,1.160493827,Sehr netter Hxc3xa4ndler Kollege!Immer Top aktuell und bemxc3xbcht!,0,kcfjpeUoyqUvVBCoQ7N1sg,0,06WkEPz2EHr6OyRWQ6nVMg,6/23/2010,5,0,2,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52187,7.31761,Vodafone Premium Händler,,49808,5,4,DE,Shopping,Delaware,Handy4u-Criv
355138,wz4pCzObRZ8adQDdGjziWA,10,11/21/2010,0,0,0,0,89,1.098765432,"Ich kann die Kommentare meiner Vorrednern nicht ganz zustimmen. Ich habe meinen Vodafone Vertrag bei diesem Vodafone Premium Hxc3xa4ndler in Lingen abgeschlossen.Die Beratung bis zum Vertragsabschluxc3x9f war freundlich und kompetent, jedoch 14 Tage nach Vertragsabschluxc3x9f war derselbe Berater bei fragen zum Vertrag und zum Vertragshandy sehr genervt. Schade so kann er bei mir nicht mehr punkten und eine weitere Vertragsverlxc3xa4ngerung fxc3xbcr mich bei diesem Hxc3xa4ndler gibts auch nicht mehr.",0,kcfjpeUoyqUvVBCoQ7N1sg,0,06cGdaXAeDegfc1_u1HCiQ,11/21/2010,1,0,-7,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52187,7.31761,Vodafone Premium Händler,,49808,5,4,DE,Shopping,Delaware,Vielleicht_d
355139,rgwzJMqliK5Khs4-vpXAEw,5,11/23/2010,0,0,0,0,89,1.098765432,Noch der kompetenteste Netzbetreiberladen in der Lingener Innenstadt.,0,kcfjpeUoyqUvVBCoQ7N1sg,0,XklWRvjmgca8brQDLwVKNQ,11/23/2010,4,0,0,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52187,7.31761,Vodafone Premium Händler,,49808,5,4,DE,Shopping,Delaware,crus
9781,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Great selection of shoes that are actually good for your feet, although you might have a alter your wardrobe a bit.  Brands like Birkenstock and I bevieve, New Balance.  They do a good job measuring for a custom fit.  I'm sorry that the chunky heels went out of style, but it's probably a boon for a business like this.  If you're feet ain't happy, neither are you.",1,7Vaj54SeGM3RupuvNlccOw,0,2iYt7Kaet1PXtX2_7WqyaQ,10/16/2005,4,0,16,106 W Main St,"{'DogsAllowed': True, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Medical Supplies', 'Sporting Goods', 'Sports Wear', 'Local Services', 'Doctors', 'Health & Medical', 'Fashion', 'Shoe Repair', 'Orthotics', 'Shoe Stores']",Urbana,"{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Friday': '9:30-19:00', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Saturday': '9:30-17:00'}",1,40.1127464,-88.2077222,Heel To Toe,,61801,19,3.5,IL,Shopping,Illinois,Ellen
9682,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"The sales staff really know their equipment, and they are generally not stuffy despite the expensive gear which surely draws an upper-elchelon clientele.  They are happy to recommend the optimal system for your budget, and if it takes a few passes to make a decision, ok!  It's kind of like buying a BMW.  They also do occasional demo sales - a great opportunity.  You really do not have to get your stereo stuff from Best Buy.  Even if you don't fall into the audiophile category, you'll notice the difference in sound when you start comparing.",0,LGQ0Pggxk-dQNAqVA39v8g,0,shBiw7nmWhwqxnCeqMwMKQ,10/16/2005,5,0,15,1745 W Kirby Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessAcceptsBitcoin': False, 'WheelchairAccessible': True}","['Shopping', 'Electronics']",Champaign,"{'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-17:00'}",1,40.0982349,-88.2743131,Glenn Poor's Audio-Video,,61821,3,5,IL,Shopping,Illinois,Ellen
9759,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Awesome selection at this grocery - the place is huge.  They also sell some of the freshest meat and product available in the markets.  They are expensive though, and there's a great opportunity to blow your bread/milk/eggs money on bread, milk, eggs, bouquet of flowers, nail polish, Christmas lights, a DVD or two, snapware, dinner from the deli, a patio set and a backpack for your kid.  But if you're putting together a nice party or a special dinner, this is it.",3,UITomlnpbixMcYNXsVV9Rg,2,u9PlJKYuWM5VrK1uWyXSrQ,10/20/2005,4,2,13,109 N Mattis Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'RestaurantsTakeOut': False, 'WheelchairAccessible': True}","['Health & Medical', 'Drugstores', 'Bakeries', 'Pharmacy', 'Food', 'Shopping', 'Flowers & Gifts', 'Grocery', 'Florists']",Champaign,"{'Monday': '9:00-20:00', 'Tuesday': '9:00-20:00', 'Friday': '9:00-20:00', 'Wednesday': '9:00-20:00', 'Thursday': '9:00-20:00', 'Sunday': '11:00-16:00', 'Saturday': '9:00-18:00'}",1,40.11726356,-88.27857531,Schnucks Pharmacy - Champaign,,61821,22,3.5,IL,Shopping,Illinois,Ellen
9800,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Great selection of standard and unusual groceries, wonderfully fresh produce, and has the best salad bar and deli.  If you're putting on a special dinner, this is the place.  Also offers housewares, books and flowers, etc.Similar to Dominicks' stores around Chicago.  Will cost more than the competition, but at times it's well worth it for the specialty items.",1,FeXsYKhyJ7F8t0-kn5JldQ,0,WBuS8SsFZTkWO4xuR9gYOQ,10/16/2005,4,0,13,200 N Vine St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'WheelchairAccessible': True}","['Grocery', 'Bakeries', 'Florists', 'Drugstores', 'Food', 'Flowers & Gifts', 'Shopping']",Urbana,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.1139865,-88.2029151,Schnucks Urbana,,61802,20,3.5,IL,Shopping,Illinois,Ellen
9820,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Rick Orr is more than a florist, he's an artist.  He did weddings for a couple friends while we lived in Champaign, and they were perfection - they stood out as zen-like natural sculpture.  Excellent place to get an unusual hostess gift, or to comemorate your anniversary *hint*.",2,vxtVFSa9_sFrUA4NYe4EJA,1,V-jjHlgJCXdL9dugM1SGiw,10/18/2005,5,0,11,802 La Sell Dr,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsDelivery': True, 'WheelchairAccessible': False}","['Shopping', 'Flowers & Gifts', 'Florists']",Champaign,"{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Friday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Sunday': '9:30-16:00', 'Saturday': '9:30-16:00'}",1,40.101581,-88.25614,Rick Orr Flowers,,61820,6,4.5,IL,Shopping,Illinois,Ellen
9726,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Durst is a family bike shop that's been around forever.  They do a good job helping you select the perfect bike for your size and needs, and they'll do the tune-ups and other maintenance.  The prices might be a little higher, but the service is good.  Brands sold include Cannondale, GT, Raleigh, Schwinn, etc.",0,hDhC_DgEIKK5D961doKOXQ,1,H1l_MInmvz4mQqlA8xhGsQ,10/17/2005,4,0,11,1112 W University Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'RestaurantsDelivery': True, 'GoodForKids': True, 'WheelchairAccessible': True}","['Wedding Planning', 'Event Planning & Services', 'Skating Rinks', 'Sporting Goods', 'Shopping', 'Bikes', 'Fitness/Exercise Equipment', 'Active Life']",Urbana,"{'Monday': '9:00-17:30', 'Tuesday': '9:00-17:30', 'Friday': '9:00-17:30', 'Wednesday': '9:00-17:30', 'Thursday': '9:00-17:30', 'Saturday': '9:00-17:30'}",1,40.1166867,-88.2237355,Durst Cycle & Fitness,,61801,30,2,IL,Shopping,Illinois,Ellen
9620,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"This indoor shopping mall is balanced between housing well-known names such as Hallmark and Radioshack, and local businesses.  There a few great places for unusual gifts, such as Art Mart.  Sadly, they've lost many retail businesses and have started relying on office space rental to stay alive.  They used to have a Carsons as their main store, but it closed and became a Herberger's - that closed too and I think they'll be lucky to get another big store in there.  I hope they draw some new tenants because it's ideally located and has always had a great feel.",0,1laf1xiqfkbN2G2cq0r0EA,0,RDzmKL5Ht2kFAEes8S6rhA,10/16/2005,3,0,9,300 S Broadway Ave,"{'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Shopping', 'Shopping Centers']",Urbana,{},1,40.1105839,-88.2070866,Lincoln Square Shopping Center,,61801,12,3,IL,Shopping,Illinois,Ellen
9685,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"I'm not sure if it was Jon I met there a few times, but the man behind the counter was helpful and funny.  Don't ask for a cheap cigar or you'll be corrected - 'no no no - ""inexpensive"" - cheap implies poor quality' - in the voice of a movie college professor.  A good place to buy gifts for guys, even if not cigars, especially the cool zippo lighters.  They carry a full line of humidores and smoking accessories.",2,FgckrAuRyoNWZiAuSvajiQ,0,oy7GrFE_PRluoR0S-zPjmQ,10/17/2005,4,3,7,44 E University Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Tobacco Shops']",Champaign,"{'Monday': '9:00-21:00', 'Tuesday': '9:00-21:00', 'Friday': '9:00-21:00', 'Wednesday': '9:00-21:00', 'Thursday': '9:00-21:00', 'Sunday': '9:00-21:00', 'Saturday': '9:00-21:00'}",1,40.1165366,-88.241484,Jon's Pipe Shop,,61820,12,4,IL,Shopping,Illinois,Ellen
9697,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"I ordered bridesmaid dresses here, but I saved the big wedding dress purchase for Marshall Fields' bridal department.  The dresses were too poofy for my taste.  The ladies who work here are helpful but I prefer to make an appointment and take my time choosing.  The bridesmaid dresses turned out fine.",3,HWFKuztbtwoqILVrJfacrg,0,Dlmu1J6LA4HGRBP0mpqI0w,10/16/2005,3,0,7,2210 N Willow Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Event Planning & Services', 'Fashion', 'Formal Wear', 'Bridal', 'Wedding Planning']",Urbana,"{'Monday': '10:00-19:00', 'Tuesday': '10:00-17:00', 'Friday': '10:00-17:00', 'Wednesday': '10:00-17:00', 'Thursday': '10:00-19:00', 'Sunday': '0:00-0:00', 'Saturday': '9:00-16:00'}",1,40.1354605,-88.2000889,Michelle's Bridal Shoppe,,61802,29,4,IL,Shopping,Illinois,Ellen
9842,5F_ASUSCHFf3YotkKioZ5w,1242,8/21/2005,6443,164,13,2596,152,7.070820257,"Reasonably-priced furniture, with good staff who can answer your questions and provide good space planning advice.  The showroom is pretty large, and the style choices will satisfy most tastes.  I find it a bit too conventional, but you can spice up many pieces with fabric upgrades.",1,usqqunF6NTw_H0yPwaT5fQ,0,Vyhls3KN-wFOkmZf6509-w,10/16/2005,3,0,7,410 N Vine St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}","['Home & Garden', 'Home Services', 'Furniture Stores', 'Interior Design', 'Mattresses', 'Shopping']",Urbana,"{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Friday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Sunday': '12:00-16:00', 'Saturday': '9:30-17:00'}",1,40.1152909,-88.2042433,Carter's Furniture,,61802,4,2,IL,Shopping,Illinois,Ellen
